CODIGO TRX	DESCRIPCION TRANSACCION	TIPO CONTABILIDAD	FECHA CONTABLE	VALOR DB 1	VALOR DB 2	VALOR DB 3	ID TERCERO DB1	ID TERCERO DB2	ID TERCERO DB3	NOMBRE TERCERO DB1	NOMBRE TERCERO DB2	NOMBRE TERCERO DB3	CC DB 1	CC DB 2	CC DB 3	VALOR CR 1	VALOR CR 2	VALOR CR 3	ID TERCERO CR 1	ID TERCERO CR 2	ID TERCERO CR 3	NOMBRE TERCERO CR1	NOMBRE TERCERO CR2	NOMBRE TERCERO CR3	CC CR 1	CC CR 2	CC CR 3	COMENTARIO	TIPO DE DOCUMENTO	NUMERO DE DOCUMENTO	DOCUMENTO BASE	NUMERO DOCUMENTO BASE	CUENTA	CAMPO_NUMERICO_1	CAMPO_ALFANUMERICO_2	CAMPO_ALFANUMERICO_3	CAMPO_ALFANUMERICO_4	CAMPO_ALFANUMERICO_5	CAMPO_ALFANUMERICO_6	CAMPO_ALFANUMERICO_7	CAMPO_ALFANUMERICO_8	CAMPO_ALFANUMERICO_9	CAMPO_ALFANUMERICO_10	CAMPO_ALFANUMERICO_11	CAMPO_ALFANUMERICO_12	CAMPO_ALFANUMERICO_13	CAMPO_ALFANUMERICO_14	CAMPO_ALFANUMERICO_15
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	33851	18933	28130015AA	37855	2025-03-06	2025-04-07	2025-04-30	6230	41	575	68	Caja CCC	CC	GE	44	8000
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	33722	17196	72715873AA	49963	2025-03-10	2025-04-17	2025-05-15	7539	54	975	23	Caja AAA	CC	HE	85	7996
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	96919	85925	69607324BB	38037	2025-03-05	2025-03-25	2025-05-07	5145	85	542	62	Caja CCC	CC	GE	45	8673
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	30453	95211	84609898BB	93542	2025-03-14	2025-03-29	2025-04-22	2894	35	390	77	Caja AAA	BC	HE	21	8156
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	41666	34709	80942393BB	97060	2025-03-12	2025-04-11	2025-05-03	2268	77	891	23	Caja CCC	AC	GE	61	9701
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	44081	79378	53172553CC	50365	2025-03-09	2025-04-21	2025-05-13	3501	61	253	89	Caja BBB	AC	FE	85	4180
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	73105	31857	37321987BB	28558	2025-03-21	2025-03-29	2025-05-18	8670	18	234	91	Caja AAA	CC	FE	60	4868
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	80972	73067	40535875BB	94411	2025-02-26	2025-04-15	2025-04-24	5555	83	232	15	Caja CCC	BC	GE	95	3563
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	32515	30589	52625748AA	34629	2025-03-11	2025-03-30	2025-04-25	1100	31	640	19	Caja CCC	CC	FE	92	5108
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	44755	80677	62181032BB	11991	2025-03-21	2025-04-09	2025-05-15	2791	34	930	85	Caja CCC	BC	HE	12	1059
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	19803	93481	48508828AA	85156	2025-03-07	2025-04-09	2025-05-06	5527	48	813	35	Caja CCC	BC	HE	11	9904
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	55842	11196	28205744CC	98625	2025-02-24	2025-04-09	2025-04-22	9876	71	596	60	Caja CCC	BC	HE	37	2618
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	54069	51541	96031522AA	96914	2025-03-07	2025-03-26	2025-05-08	7578	60	340	30	Caja AAA	CC	GE	30	3381
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	87003	81838	63931969CC	92329	2025-03-13	2025-04-03	2025-05-21	7625	83	491	52	Caja AAA	BC	FE	21	8784
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	27134	86287	82136111AA	95625	2025-03-04	2025-04-07	2025-05-17	5876	73	834	61	Caja CCC	BC	HE	22	5484
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	36565	70058	20271794CC	61861	2025-03-04	2025-04-12	2025-04-22	8477	11	283	16	Caja AAA	BC	FE	84	3287
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	93165	93169	98902045AA	73586	2025-03-07	2025-03-23	2025-05-10	1939	99	379	61	Caja CCC	BC	GE	78	1208
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	78148	61012	40559158BB	66388	2025-03-02	2025-04-17	2025-05-07	9620	74	620	12	Caja AAA	AC	HE	76	7147
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	20580	28700	58064301BB	92226	2025-03-09	2025-04-11	2025-05-02	2702	81	886	40	Caja CCC	CC	GE	36	3921
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	25532	80085	39753051BB	52918	2025-02-24	2025-04-01	2025-05-08	4632	89	502	29	Caja AAA	AC	FE	81	3920
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	45315	82084	64468377AA	81619	2025-03-13	2025-04-12	2025-04-23	5919	93	891	92	Caja AAA	AC	GE	62	7463
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	31769	56247	27417351BB	82997	2025-02-27	2025-03-25	2025-05-01	3093	66	768	98	Caja BBB	BC	FE	92	5143
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	81374	71180	45577401AA	36902	2025-02-25	2025-04-19	2025-04-23	5388	73	524	35	Caja BBB	AC	FE	63	5464
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	15696	72821	55905822BB	40379	2025-03-17	2025-03-23	2025-05-05	7460	92	115	52	Caja AAA	BC	FE	11	1667
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	87790	71208	77919375AA	24839	2025-02-21	2025-04-01	2025-05-21	2945	65	891	46	Caja AAA	CC	FE	39	1853
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	36239	84183	28712985CC	83634	2025-03-21	2025-03-25	2025-05-17	9422	98	245	27	Caja AAA	CC	HE	26	1297
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	73661	23697	27826356BB	58523	2025-02-22	2025-03-26	2025-04-25	2941	80	114	38	Caja BBB	CC	HE	88	9443
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	16660	56654	40702259CC	96860	2025-03-05	2025-04-17	2025-05-12	4436	31	695	15	Caja CCC	BC	FE	64	2195
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	87459	78552	60306219CC	16617	2025-03-02	2025-04-06	2025-05-01	2246	55	208	72	Caja BBB	CC	HE	46	6749
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	26725	50666	28104340BB	33600	2025-03-20	2025-03-24	2025-05-01	2762	38	269	23	Caja CCC	CC	GE	34	9972
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	92322	10674	14341656CC	63339	2025-02-27	2025-04-17	2025-05-12	4532	53	546	85	Caja CCC	AC	FE	52	7260
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	99049	81627	21170807BB	25854	2025-03-05	2025-03-24	2025-04-29	4300	43	905	42	Caja AAA	BC	GE	66	9054
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	73185	82247	66701232CC	45036	2025-03-16	2025-04-20	2025-05-16	3885	22	644	66	Caja BBB	AC	HE	87	6164
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	70055	57477	34597405CC	16013	2025-03-03	2025-04-04	2025-04-30	4603	16	471	36	Caja BBB	BC	HE	61	3096
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	35678	30317	80050926BB	39638	2025-03-17	2025-04-20	2025-04-22	9376	78	605	40	Caja CCC	CC	GE	13	7619
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	72150	45473	69083064CC	79700	2025-03-07	2025-03-27	2025-04-29	8316	51	410	83	Caja BBB	CC	FE	78	6756
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	55543	16176	18999650AA	25285	2025-02-24	2025-04-21	2025-05-16	2651	36	573	26	Caja BBB	CC	HE	17	7817
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	29113	73044	54744591BB	97349	2025-03-02	2025-03-28	2025-05-09	2092	56	544	43	Caja CCC	CC	FE	11	5111
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	67863	11683	92609164AA	55727	2025-02-25	2025-03-25	2025-05-08	4462	19	569	77	Caja BBB	BC	HE	74	6323
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	36242	14889	80295631BB	75247	2025-03-11	2025-03-31	2025-05-10	1199	44	144	91	Caja BBB	CC	GE	30	7250
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	24819	69534	29397747CC	90237	2025-03-13	2025-04-12	2025-05-12	7605	22	688	28	Caja AAA	AC	FE	22	2665
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	93883	79238	77448291BB	50168	2025-03-05	2025-04-21	2025-05-04	4899	60	938	99	Caja BBB	BC	HE	31	6897
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	77001	38222	73450783AA	78514	2025-02-26	2025-04-02	2025-05-10	4770	26	171	41	Caja AAA	AC	HE	67	5546
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	87451	77541	70100435AA	63983	2025-02-24	2025-04-17	2025-05-04	5902	86	300	28	Caja CCC	CC	FE	80	8596
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	13390	54399	64223398BB	83567	2025-03-04	2025-04-19	2025-05-03	8006	25	623	53	Caja BBB	CC	FE	69	3232
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	62377	37684	72967648BB	98679	2025-02-28	2025-04-04	2025-05-19	5804	71	327	29	Caja CCC	AC	FE	53	6304
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	48091	30565	36711245AA	39224	2025-03-13	2025-03-28	2025-05-06	5362	53	282	94	Caja AAA	CC	FE	89	8360
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	86783	78726	16021846BB	98711	2025-03-01	2025-04-21	2025-04-26	3665	55	475	33	Caja CCC	CC	GE	27	2431
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	81728	78085	40149040BB	26093	2025-03-20	2025-04-13	2025-04-24	7716	95	564	16	Caja BBB	AC	FE	59	2028
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	13624	42992	21953781AA	36354	2025-03-18	2025-03-31	2025-04-29	2006	19	893	35	Caja CCC	CC	GE	44	3337
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	17409	23151	20077211BB	41992	2025-02-28	2025-04-14	2025-05-18	2057	21	929	46	Caja BBB	BC	FE	37	5032
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	44696	68475	96902804BB	41958	2025-03-12	2025-04-05	2025-04-27	8229	79	570	69	Caja AAA	CC	GE	68	2303
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	47825	43478	11136906BB	56299	2025-02-23	2025-04-03	2025-05-15	3842	43	263	46	Caja BBB	CC	GE	49	4306
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	29838	70364	40463281AA	21015	2025-02-23	2025-03-26	2025-05-15	3968	44	933	20	Caja BBB	AC	GE	91	5067
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	35709	48835	57965366CC	22466	2025-03-10	2025-04-06	2025-05-21	6035	58	407	46	Caja CCC	AC	GE	60	5460
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	52675	65609	64333398BB	93700	2025-03-17	2025-03-26	2025-05-06	8034	41	980	30	Caja AAA	AC	HE	43	2649
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	96957	88152	58357498AA	25874	2025-03-17	2025-04-04	2025-05-07	5175	72	335	90	Caja BBB	AC	GE	42	6253
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	46055	36102	44544677BB	41860	2025-03-07	2025-04-18	2025-04-26	2774	83	782	75	Caja CCC	CC	GE	49	5106
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	60901	42758	20234432AA	31181	2025-02-22	2025-04-06	2025-04-28	2179	51	222	15	Caja BBB	CC	GE	98	5864
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	19933	18000	19823098CC	20638	2025-03-09	2025-04-09	2025-05-21	2568	54	157	41	Caja CCC	AC	GE	74	1236
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	31385	87880	13571019CC	38770	2025-03-06	2025-03-26	2025-04-22	9530	82	966	52	Caja AAA	BC	FE	59	5754
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	72999	42712	23624022AA	62112	2025-03-06	2025-04-06	2025-05-03	6705	18	555	34	Caja CCC	BC	GE	69	3039
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	47043	44148	19913201CC	15084	2025-03-09	2025-04-14	2025-05-16	5322	51	964	71	Caja AAA	BC	FE	38	7961
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	74889	91545	34328210BB	99486	2025-03-21	2025-04-16	2025-05-21	6367	29	918	74	Caja BBB	CC	HE	95	9958
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	53969	79024	54084598AA	14858	2025-03-15	2025-04-06	2025-05-14	3331	38	598	10	Caja CCC	CC	FE	74	9672
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	55254	83630	62088887AA	73582	2025-03-04	2025-04-03	2025-04-27	6230	48	715	70	Caja AAA	AC	FE	35	3778
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	63679	55241	38724872AA	55608	2025-03-18	2025-03-29	2025-04-28	4728	95	350	25	Caja CCC	BC	GE	62	7974
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	55167	43860	35684579BB	30867	2025-03-05	2025-03-23	2025-05-21	3251	56	412	32	Caja CCC	BC	GE	38	1542
AF265	DEP EQ ELECTRICOS	7115	2025-02-19	1000000.02	N/A	N/A	70	71	N/A	abc	N/A	N/A	123	N/A	N/A	1000000.02	N/A	N/A	80	81	N/A	abc	N/A	N/A	123	N/A	N/A	prueba	T90	123	as	123	15408	33036	65932640BB	54428	2025-03-12	2025-04-13	2025-04-25	8093	45	107	95	Caja CCC	BC	GE	23	7862
